Receipt ID,Product ID,Supplier ID,Receipt Date,Quantity Received,Unit Cost
RC-018333,TEC-AC-1256,SUP-100,2023-12-11,292,159.97
RC-018334,TEC-AC-1256,SUP-100,2024-01-29,285,159.97
RC-018335,TEC-AC-1256,SUP-100,2024-03-18,276,159.97
RC-018336,TEC-AC-1256,SUP-100,2024-05-06,279,159.97
RC-018337,TEC-AC-1256,SUP-100,2024-07-01,291,159.97
RC-018338,TEC-AC-1256,SUP-100,2024-08-19,312,159.97
RC-018339,TEC-AC-1256,SUP-100,2024-10-14,299,159.97
RC-018340,TEC-AC-1256,SUP-100,2024-12-09,314,159.97
RC-018341,TEC-AC-1256,SUP-100,2025-01-27,307,159.97
RC-018342,TEC-AC-1256,SUP-100,2025-03-17,283,159.97
RC-018343,TEC-AC-1256,SUP-100,2025-05-12,305,159.97
RC-018344,TEC-AC-1256,SUP-100,2025-06-30,303,159.97
RC-018345,TEC-AC-1256,SUP-100,2025-08-18,287,159.97
RC-018346,TEC-AC-1256,SUP-100,2025-10-06,277,159.97
RC-018347,TEC-AC-1256,SUP-100,2025-12-01,316,159.97
RC-018348,TEC-MA-1257,SUP-114,2023-02-13,295,312.24
RC-018349,TEC-MA-1257,SUP-114,2023-04-17,288,312.24
RC-018350,TEC-MA-1257,SUP-114,2023-06-19,294,312.24
RC-018351,TEC-MA-1257,SUP-114,2023-08-28,301,312.24
RC-018352,TEC-MA-1257,SUP-114,2023-10-30,281,312.24
RC-018353,TEC-MA-1257,SUP-114,2024-01-01,281,312.24
RC-018354,TEC-MA-1257,SUP-114,2024-03-04,287,312.24
RC-018355,TEC-MA-1257,SUP-114,2024-05-06,290,312.24
RC-018356,TEC-MA-1257,SUP-114,2024-07-15,299,312.24
RC-018357,TEC-MA-1257,SUP-114,2024-09-23,295,312.24
RC-018358,TEC-MA-1257,SUP-114,2024-11-25,275,312.24
RC-018359,TEC-MA-1257,SUP-114,2025-01-27,303,312.24
RC-018360,TEC-MA-1257,SUP-114,2025-03-31,296,312.24
RC-018361,TEC-MA-1257,SUP-114,2025-06-02,293,312.24
RC-018362,TEC-MA-1257,SUP-114,2025-08-04,286,312.24
RC-018363,TEC-MA-1257,SUP-114,2025-09-29,288,312.24
RC-018364,TEC-MA-1257,SUP-114,2025-11-24,276,312.24
RC-018365,OFF-ST-1258,SUP-110,2023-02-27,297,21.2
RC-018366,OFF-ST-1258,SUP-110,2023-04-17,301,21.2
RC-018367,OFF-ST-1258,SUP-110,2023-06-05,310,21.2
RC-018368,OFF-ST-1258,SUP-110,2023-07-24,295,21.2
RC-018369,OFF-ST-1258,SUP-110,2023-09-11,280,21.2
RC-018370,OFF-ST-1258,SUP-110,2023-11-06,302,21.2
RC-018371,OFF-ST-1258,SUP-110,2023-12-18,297,21.2
RC-018372,OFF-ST-1258,SUP-110,2024-02-05,299,21.2
RC-018373,OFF-ST-1258,SUP-110,2024-03-25,276,21.2
RC-018374,OFF-ST-1258,SUP-110,2024-05-20,296,21.2
RC-018375,OFF-ST-1258,SUP-110,2024-07-08,282,21.2
RC-018376,OFF-ST-1258,SUP-110,2024-08-26,288,21.2
RC-018377,OFF-ST-1258,SUP-110,2024-10-14,319,21.2
RC-018378,OFF-ST-1258,SUP-110,2024-12-02,292,21.2
RC-018379,OFF-ST-1258,SUP-110,2025-01-20,289,21.2
RC-018380,OFF-ST-1258,SUP-110,2025-03-10,294,21.2
RC-018381,OFF-ST-1258,SUP-110,2025-04-28,290,21.2
RC-018382,OFF-ST-1258,SUP-110,2025-06-09,276,21.2
RC-018383,OFF-ST-1258,SUP-110,2025-07-28,280,21.2
RC-018384,OFF-ST-1258,SUP-110,2025-09-15,289,21.2
RC-018385,OFF-ST-1258,SUP-110,2025-11-03,310,21.2
RC-018386,OFF-ST-1258,SUP-110,2025-12-22,290,21.2
RC-018387,TEC-AC-1259,SUP-114,2023-02-27,292,206.99
RC-018388,TEC-AC-1259,SUP-114,2023-05-08,295,206.99
RC-018389,TEC-AC-1259,SUP-114,2023-07-31,298,206.99
RC-018390,TEC-AC-1259,SUP-114,2023-10-16,288,206.99
RC-018391,TEC-AC-1259,SUP-114,2024-01-01,288,206.99
RC-018392,TEC-AC-1259,SUP-114,2024-03-11,301,206.99
RC-018393,TEC-AC-1259,SUP-114,2024-05-20,305,206.99
RC-018394,TEC-AC-1259,SUP-114,2024-08-05,305,206.99
RC-018395,TEC-AC-1259,SUP-114,2024-10-14,297,206.99
RC-018396,TEC-AC-1259,SUP-114,2024-12-30,297,206.99
RC-018397,TEC-AC-1259,SUP-114,2025-03-17,300,206.99
RC-018398,TEC-AC-1259,SUP-114,2025-05-26,304,206.99
RC-018399,TEC-AC-1259,SUP-114,2025-08-11,300,206.99
RC-018400,TEC-AC-1259,SUP-114,2025-10-20,292,206.99
RC-018401,OFF-AR-1260,SUP-106,2023-03-06,3126,7.71
RC-018402,OFF-AR-1260,SUP-106,2023-05-29,3242,7.71
RC-018403,OFF-AR-1260,SUP-106,2023-08-14,2992,7.71
RC-018404,OFF-AR-1260,SUP-106,2023-10-30,3032,7.71
RC-018405,OFF-AR-1260,SUP-106,2024-01-15,3082,7.71
RC-018406,OFF-AR-1260,SUP-106,2024-04-01,2975,7.71
RC-018407,OFF-AR-1260,SUP-106,2024-06-17,3043,7.71
RC-018408,OFF-AR-1260,SUP-106,2024-09-02,2988,7.71
RC-018409,OFF-AR-1260,SUP-106,2024-11-18,3075,7.71
RC-018410,OFF-AR-1260,SUP-106,2025-02-03,2986,7.71
RC-018411,OFF-AR-1260,SUP-106,2025-04-28,3185,7.71
RC-018412,OFF-AR-1260,SUP-106,2025-07-21,3181,7.71
RC-018413,OFF-AR-1260,SUP-106,2025-10-06,3008,7.71
RC-018414,OFF-BI-1262,SUP-100,2023-02-13,380,21.85
RC-018415,OFF-BI-1262,SUP-100,2023-03-27,358,21.85
RC-018416,OFF-BI-1262,SUP-100,2023-05-08,370,21.85
RC-018417,OFF-BI-1262,SUP-100,2023-06-26,385,21.85
RC-018418,OFF-BI-1262,SUP-100,2023-08-14,395,21.85
RC-018419,OFF-BI-1262,SUP-100,2023-10-02,399,21.85
RC-018420,OFF-BI-1262,SUP-100,2023-11-20,375,21.85
RC-018421,OFF-BI-1262,SUP-100,2024-01-08,382,21.85
RC-018422,OFF-BI-1262,SUP-100,2024-02-19,346,21.85
RC-018423,OFF-BI-1262,SUP-100,2024-04-08,409,21.85
RC-018424,OFF-BI-1262,SUP-100,2024-05-20,379,21.85
RC-018425,OFF-BI-1262,SUP-100,2024-07-08,388,21.85
RC-018426,OFF-BI-1262,SUP-100,2024-08-19,368,21.85
RC-018427,OFF-BI-1262,SUP-100,2024-09-30,371,21.85
RC-018428,OFF-BI-1262,SUP-100,2024-11-18,411,21.85
RC-018429,OFF-BI-1262,SUP-100,2024-12-30,359,21.85
RC-018430,OFF-BI-1262,SUP-100,2025-02-10,356,21.85
RC-018431,OFF-BI-1262,SUP-100,2025-03-24,344,21.85
RC-018432,OFF-BI-1262,SUP-100,2025-05-05,375,21.85
RC-018433,OFF-BI-1262,SUP-100,2025-06-23,401,21.85
RC-018434,OFF-BI-1262,SUP-100,2025-08-04,354,21.85
RC-018435,OFF-BI-1262,SUP-100,2025-09-15,356,21.85
RC-018436,OFF-BI-1262,SUP-100,2025-10-27,352,21.85
RC-018437,OFF-BI-1262,SUP-100,2025-12-15,364,21.85
RC-018438,OFF-AR-1263,SUP-102,2023-03-06,674,11.2
RC-018439,OFF-AR-1263,SUP-102,2023-05-15,665,11.2
RC-018440,OFF-AR-1263,SUP-102,2023-07-24,663,11.2
RC-018441,OFF-AR-1263,SUP-102,2023-10-02,662,11.2
RC-018442,OFF-AR-1263,SUP-102,2023-12-11,666,11.2
RC-018443,OFF-AR-1263,SUP-102,2024-02-12,621,11.2
RC-018444,OFF-AR-1263,SUP-102,2024-04-22,647,11.2
RC-018445,OFF-AR-1263,SUP-102,2024-07-01,646,11.2
RC-018446,OFF-AR-1263,SUP-102,2024-09-09,678,11.2
RC-018447,OFF-AR-1263,SUP-102,2024-11-18,629,11.2
RC-018448,OFF-AR-1263,SUP-102,2025-01-27,670,11.2
RC-018449,OFF-AR-1263,SUP-102,2025-03-31,637,11.2
RC-018450,OFF-AR-1263,SUP-102,2025-06-02,637,11.2
RC-018451,OFF-AR-1263,SUP-102,2025-08-11,658,11.2
RC-018452,OFF-AR-1263,SUP-102,2025-10-20,661,11.2
RC-018453,TEC-MA-1264,SUP-100,2023-01-30,146,467.04
RC-018454,TEC-MA-1264,SUP-100,2023-03-13,144,467.04
RC-018455,TEC-MA-1264,SUP-100,2023-04-24,161,467.04
RC-018456,TEC-MA-1264,SUP-100,2023-06-05,160,467.04
RC-018457,TEC-MA-1264,SUP-100,2023-07-24,173,467.04
RC-018458,TEC-MA-1264,SUP-100,2023-09-04,153,467.04
RC-018459,TEC-MA-1264,SUP-100,2023-10-16,160,467.04
RC-018460,TEC-MA-1264,SUP-100,2023-11-27,159,467.04
RC-018461,TEC-MA-1264,SUP-100,2024-01-08,158,467.04
RC-018462,TEC-MA-1264,SUP-100,2024-02-19,146,467.04
RC-018463,TEC-MA-1264,SUP-100,2024-04-01,152,467.04
RC-018464,TEC-MA-1264,SUP-100,2024-05-06,145,467.04
RC-018465,TEC-MA-1264,SUP-100,2024-06-17,155,467.04
RC-018466,TEC-MA-1264,SUP-100,2024-07-29,145,467.04
RC-018467,TEC-MA-1264,SUP-100,2024-09-09,153,467.04
RC-018468,TEC-MA-1264,SUP-100,2024-10-21,165,467.04
RC-018469,TEC-MA-1264,SUP-100,2024-12-02,148,467.04
RC-018470,TEC-MA-1264,SUP-100,2025-01-13,161,467.04
RC-018471,TEC-MA-1264,SUP-100,2025-02-24,168,467.04
RC-018472,TEC-MA-1264,SUP-100,2025-04-07,165,467.04
RC-018473,TEC-MA-1264,SUP-100,2025-05-19,152,467.04
RC-018474,TEC-MA-1264,SUP-100,2025-06-30,153,467.04
RC-018475,TEC-MA-1264,SUP-100,2025-08-11,167,467.04
RC-018476,TEC-MA-1264,SUP-100,2025-09-22,153,467.04
RC-018477,TEC-MA-1264,SUP-100,2025-10-27,155,467.04
RC-018478,TEC-MA-1264,SUP-100,2025-12-08,159,467.04
RC-018479,OFF-ST-1265,SUP-100,2023-02-06,38,15.24
RC-018480,OFF-ST-1265,SUP-100,2023-04-03,39,15.24
RC-018481,OFF-ST-1265,SUP-100,2023-05-29,39,15.24
RC-018482,OFF-ST-1265,SUP-100,2023-07-03,38,15.24
RC-018483,OFF-ST-1265,SUP-100,2023-08-14,40,15.24
RC-018484,OFF-ST-1265,SUP-100,2023-10-16,44,15.24
RC-018485,OFF-ST-1265,SUP-100,2023-12-04,39,15.24
RC-018486,OFF-ST-1265,SUP-100,2024-01-29,38,15.24
RC-018487,OFF-ST-1265,SUP-100,2024-03-18,40,15.24
RC-018488,OFF-ST-1265,SUP-100,2024-05-06,38,15.24
RC-018489,OFF-ST-1265,SUP-100,2024-07-08,39,15.24
RC-018490,OFF-ST-1265,SUP-100,2024-08-19,38,15.24
RC-018491,OFF-ST-1265,SUP-100,2024-10-14,46,15.24
RC-018492,OFF-ST-1265,SUP-100,2024-12-09,40,15.24
RC-018493,OFF-ST-1265,SUP-100,2025-02-03,42,15.24
RC-018494,OFF-ST-1265,SUP-100,2025-03-24,38,15.24
RC-018495,OFF-ST-1265,SUP-100,2025-06-09,40,15.24
RC-018496,OFF-ST-1265,SUP-100,2025-08-04,41,15.24
RC-018497,OFF-ST-1265,SUP-100,2025-09-22,43,15.24
RC-018498,OFF-ST-1265,SUP-100,2025-11-17,38,15.24
RC-018499,OFF-BI-1266,SUP-108,2023-02-06,518,11.44
RC-018500,OFF-BI-1266,SUP-108,2023-03-27,513,11.44
RC-018501,OFF-BI-1266,SUP-108,2023-05-15,497,11.44
RC-018502,OFF-BI-1266,SUP-108,2023-07-03,525,11.44
RC-018503,OFF-BI-1266,SUP-108,2023-08-21,506,11.44
RC-018504,OFF-BI-1266,SUP-108,2023-10-09,480,11.44
RC-018505,OFF-BI-1266,SUP-108,2023-12-04,547,11.44
RC-018506,OFF-BI-1266,SUP-108,2024-01-22,520,11.44
RC-018507,OFF-BI-1266,SUP-108,2024-03-11,510,11.44
RC-018508,OFF-BI-1266,SUP-108,2024-04-29,477,11.44
RC-018509,OFF-BI-1266,SUP-108,2024-06-17,510,11.44
RC-018510,OFF-BI-1266,SUP-108,2024-08-05,517,11.44
RC-018511,OFF-BI-1266,SUP-108,2024-09-23,516,11.44
RC-018512,OFF-BI-1266,SUP-108,2024-11-11,537,11.44
RC-018513,OFF-BI-1266,SUP-108,2025-01-06,544,11.44
RC-018514,OFF-BI-1266,SUP-108,2025-02-24,501,11.44
RC-018515,OFF-BI-1266,SUP-108,2025-04-21,536,11.44
RC-018516,OFF-BI-1266,SUP-108,2025-06-09,531,11.44
RC-018517,OFF-BI-1266,SUP-108,2025-07-28,518,11.44
RC-018518,OFF-BI-1266,SUP-108,2025-09-08,477,11.44
RC-018519,OFF-BI-1266,SUP-108,2025-10-27,523,11.44
RC-018520,OFF-BI-1266,SUP-108,2025-12-15,485,11.44
RC-018521,TEC-AC-1267,SUP-101,2023-03-06,2286,366.71
RC-018522,TEC-AC-1267,SUP-101,2023-05-29,2230,366.71
RC-018523,TEC-AC-1267,SUP-101,2023-08-14,2149,366.71
RC-018524,TEC-AC-1267,SUP-101,2023-11-06,2257,366.71
RC-018525,TEC-AC-1267,SUP-101,2024-01-29,2228,366.71
RC-018526,TEC-AC-1267,SUP-101,2024-04-22,2263,366.71
RC-018527,TEC-AC-1267,SUP-101,2024-07-15,2270,366.71
RC-018528,TEC-AC-1267,SUP-101,2024-10-07,2263,366.71
RC-018529,TEC-AC-1267,SUP-101,2024-12-30,2270,366.71
RC-018530,TEC-AC-1267,SUP-101,2025-03-17,2159,366.71
RC-018531,TEC-AC-1267,SUP-101,2025-06-09,2281,366.71
RC-018532,TEC-AC-1267,SUP-101,2025-09-01,2227,366.71
RC-018533,TEC-AC-1267,SUP-101,2025-11-24,2282,366.71
RC-018534,FUR-BO-1268,SUP-114,2023-02-13,95,253.77
RC-018535,FUR-BO-1268,SUP-114,2023-05-01,92,253.77
RC-018536,FUR-BO-1268,SUP-114,2023-07-17,92,253.77
RC-018537,FUR-BO-1268,SUP-114,2023-09-25,97,253.77
RC-018538,FUR-BO-1268,SUP-114,2023-11-27,90,253.77
RC-018539,FUR-BO-1268,SUP-114,2024-02-12,92,253.77
RC-018540,FUR-BO-1268,SUP-114,2024-05-13,96,253.77
RC-018541,FUR-BO-1268,SUP-114,2024-07-22,97,253.77
RC-018542,FUR-BO-1268,SUP-114,2024-09-30,98,253.77
RC-018543,FUR-BO-1268,SUP-114,2024-12-16,95,253.77
RC-018544,FUR-BO-1268,SUP-114,2025-03-03,98,253.77
RC-018545,FUR-BO-1268,SUP-114,2025-05-19,90,253.77
RC-018546,FUR-BO-1268,SUP-114,2025-08-04,98,253.77
RC-018547,FUR-BO-1268,SUP-114,2025-10-20,102,253.77
RC-018548,FUR-BO-1268,SUP-114,2025-12-08,90,253.77
RC-018549,FUR-FU-1269,SUP-108,2023-02-27,12,243.12
RC-018550,FUR-FU-1269,SUP-108,2023-04-03,11,243.12
RC-018551,FUR-FU-1269,SUP-108,2023-05-29,11,243.12
RC-018552,FUR-FU-1269,SUP-108,2023-07-10,13,243.12
RC-018553,FUR-FU-1269,SUP-108,2023-08-21,12,243.12
RC-018554,FUR-FU-1269,SUP-108,2023-10-23,13,243.12
RC-018555,FUR-FU-1269,SUP-108,2023-12-18,12,243.12
RC-018556,FUR-FU-1269,SUP-108,2024-01-29,12,243.12
RC-018557,FUR-FU-1269,SUP-108,2024-03-11,11,243.12
RC-018558,FUR-FU-1269,SUP-108,2024-04-22,11,243.12
RC-018559,FUR-FU-1269,SUP-108,2024-06-03,11,243.12
RC-018560,FUR-FU-1269,SUP-108,2024-07-01,12,243.12
RC-018561,FUR-FU-1269,SUP-108,2024-08-19,13,243.12
RC-018562,FUR-FU-1269,SUP-108,2024-09-23,11,243.12
RC-018563,FUR-FU-1269,SUP-108,2024-11-04,12,243.12
RC-018564,FUR-FU-1269,SUP-108,2025-01-06,11,243.12
RC-018565,FUR-FU-1269,SUP-108,2025-02-17,13,243.12
RC-018566,FUR-FU-1269,SUP-108,2025-04-07,12,243.12
RC-018567,FUR-FU-1269,SUP-108,2025-05-19,12,243.12
RC-018568,FUR-FU-1269,SUP-108,2025-07-14,13,243.12
RC-018569,FUR-FU-1269,SUP-108,2025-08-25,11,243.12
RC-018570,FUR-FU-1269,SUP-108,2025-10-06,11,243.12
RC-018571,FUR-FU-1269,SUP-108,2025-11-10,14,243.12
RC-018572,FUR-FU-1269,SUP-108,2025-12-22,11,243.12
RC-018573,OFF-AR-1270,SUP-109,2023-02-06,1450,15.62
RC-018574,OFF-AR-1270,SUP-109,2023-03-20,1482,15.62
RC-018575,OFF-AR-1270,SUP-109,2023-05-01,1420,15.62
RC-018576,OFF-AR-1270,SUP-109,2023-06-12,1579,15.62
RC-018577,OFF-AR-1270,SUP-109,2023-07-24,1556,15.62
RC-018578,OFF-AR-1270,SUP-109,2023-09-04,1500,15.62
RC-018579,OFF-AR-1270,SUP-109,2023-10-16,1578,15.62
RC-018580,OFF-AR-1270,SUP-109,2023-11-27,1499,15.62
RC-018581,OFF-AR-1270,SUP-109,2024-01-08,1519,15.62
RC-018582,OFF-AR-1270,SUP-109,2024-02-19,1483,15.62
RC-018583,OFF-AR-1270,SUP-109,2024-04-01,1518,15.62
RC-018584,OFF-AR-1270,SUP-109,2024-05-13,1582,15.62
RC-018585,OFF-AR-1270,SUP-109,2024-06-24,1513,15.62
RC-018586,OFF-AR-1270,SUP-109,2024-08-05,1479,15.62
RC-018587,OFF-AR-1270,SUP-109,2024-09-16,1497,15.62
RC-018588,OFF-AR-1270,SUP-109,2024-10-28,1484,15.62
RC-018589,OFF-AR-1270,SUP-109,2024-12-09,1501,15.62
RC-018590,OFF-AR-1270,SUP-109,2025-01-20,1455,15.62
RC-018591,OFF-AR-1270,SUP-109,2025-03-03,1475,15.62
RC-018592,OFF-AR-1270,SUP-109,2025-04-14,1535,15.62
RC-018593,OFF-AR-1270,SUP-109,2025-05-26,1502,15.62
RC-018594,OFF-AR-1270,SUP-109,2025-07-07,1553,15.62
RC-018595,OFF-AR-1270,SUP-109,2025-08-18,1485,15.62
RC-018596,OFF-AR-1270,SUP-109,2025-09-29,1513,15.62
RC-018597,OFF-AR-1270,SUP-109,2025-11-10,1513,15.62
RC-018598,OFF-AR-1270,SUP-109,2025-12-22,1522,15.62
RC-018599,OFF-BI-1271,SUP-110,2023-02-13,2403,11.19
RC-018600,OFF-BI-1271,SUP-110,2023-04-24,2239,11.19
RC-018601,OFF-BI-1271,SUP-110,2023-07-03,2251,11.19
RC-018602,OFF-BI-1271,SUP-110,2023-09-11,2206,11.19
RC-018603,OFF-BI-1271,SUP-110,2023-11-27,2408,11.19
RC-018604,OFF-BI-1271,SUP-110,2024-02-05,2242,11.19
RC-018605,OFF-BI-1271,SUP-110,2024-04-15,2200,11.19
RC-018606,OFF-BI-1271,SUP-110,2024-07-01,2392,11.19
RC-018607,OFF-BI-1271,SUP-110,2024-09-09,2233,11.19
RC-018608,OFF-BI-1271,SUP-110,2024-11-18,2244,11.19
RC-018609,OFF-BI-1271,SUP-110,2025-02-03,2435,11.19
RC-018610,OFF-BI-1271,SUP-110,2025-04-14,2288,11.19
RC-018611,OFF-BI-1271,SUP-110,2025-06-23,2276,11.19
RC-018612,OFF-BI-1271,SUP-110,2025-09-01,2252,11.19
RC-018613,OFF-BI-1271,SUP-110,2025-11-10,2235,11.19
RC-018614,OFF-ST-1272,SUP-107,2023-02-06,1044,17.51
RC-018615,OFF-ST-1272,SUP-107,2023-04-03,991,17.51
RC-018616,OFF-ST-1272,SUP-107,2023-05-29,1022,17.51
RC-018617,OFF-ST-1272,SUP-107,2023-07-24,1002,17.51
RC-018618,OFF-ST-1272,SUP-107,2023-09-18,975,17.51
RC-018619,OFF-ST-1272,SUP-107,2023-11-13,986,17.51
RC-018620,OFF-ST-1272,SUP-107,2024-01-08,1024,17.51
RC-018621,OFF-ST-1272,SUP-107,2024-03-04,1048,17.51
RC-018622,OFF-ST-1272,SUP-107,2024-04-29,1038,17.51
RC-018623,OFF-ST-1272,SUP-107,2024-06-24,992,17.51
RC-018624,OFF-ST-1272,SUP-107,2024-08-19,1022,17.51
RC-018625,OFF-ST-1272,SUP-107,2024-10-14,971,17.51
RC-018626,OFF-ST-1272,SUP-107,2024-12-09,1072,17.51
RC-018627,OFF-ST-1272,SUP-107,2025-02-03,1030,17.51
RC-018628,OFF-ST-1272,SUP-107,2025-03-31,991,17.51
RC-018629,OFF-ST-1272,SUP-107,2025-05-26,997,17.51
RC-018630,OFF-ST-1272,SUP-107,2025-07-21,1056,17.51
RC-018631,OFF-ST-1272,SUP-107,2025-09-15,1065,17.51
RC-018632,OFF-ST-1272,SUP-107,2025-11-10,1036,17.51
RC-018633,TEC-MA-1274,SUP-100,2023-02-20,457,287.85
RC-018634,TEC-MA-1274,SUP-100,2023-04-24,480,287.85
RC-018635,TEC-MA-1274,SUP-100,2023-06-26,503,287.85
RC-018636,TEC-MA-1274,SUP-100,2023-08-28,496,287.85
RC-018637,TEC-MA-1274,SUP-100,2023-10-23,469,287.85
RC-018638,TEC-MA-1274,SUP-100,2023-12-25,473,287.85
RC-018639,TEC-MA-1274,SUP-100,2024-02-26,476,287.85
RC-018640,TEC-MA-1274,SUP-100,2024-04-29,472,287.85
RC-018641,TEC-MA-1274,SUP-100,2024-06-24,453,287.85
RC-018642,TEC-MA-1274,SUP-100,2024-08-26,469,287.85
RC-018643,TEC-MA-1274,SUP-100,2024-10-28,497,287.85
RC-018644,TEC-MA-1274,SUP-100,2024-12-30,489,287.85
RC-018645,TEC-MA-1274,SUP-100,2025-03-03,498,287.85
RC-018646,TEC-MA-1274,SUP-100,2025-05-05,482,287.85
RC-018647,TEC-MA-1274,SUP-100,2025-07-07,459,287.85
RC-018648,TEC-MA-1274,SUP-100,2025-09-01,467,287.85
RC-018649,TEC-MA-1274,SUP-100,2025-11-03,506,287.85
RC-018650,FUR-CH-1275,SUP-112,2023-02-20,140,272.09
RC-018651,FUR-CH-1275,SUP-112,2023-04-24,143,272.09
RC-018652,FUR-CH-1275,SUP-112,2023-07-03,143,272.09
RC-018653,FUR-CH-1275,SUP-112,2023-09-11,140,272.09
RC-018654,FUR-CH-1275,SUP-112,2023-11-20,147,272.09
RC-018655,FUR-CH-1275,SUP-112,2024-01-29,152,272.09
RC-018656,FUR-CH-1275,SUP-112,2024-04-08,147,272.09
RC-018657,FUR-CH-1275,SUP-112,2024-06-10,152,272.09
RC-018658,FUR-CH-1275,SUP-112,2024-08-26,144,272.09
RC-018659,FUR-CH-1275,SUP-112,2024-11-11,151,272.09
RC-018660,FUR-CH-1275,SUP-112,2025-01-13,139,272.09
RC-018661,FUR-CH-1275,SUP-112,2025-03-17,154,272.09
RC-018662,FUR-CH-1275,SUP-112,2025-05-26,139,272.09
RC-018663,FUR-CH-1275,SUP-112,2025-07-28,146,272.09
RC-018664,FUR-CH-1275,SUP-112,2025-10-06,154,272.09
RC-018665,FUR-TA-1276,SUP-105,2023-02-27,95,112.56
RC-018666,FUR-TA-1276,SUP-105,2023-04-24,88,112.56
RC-018667,FUR-TA-1276,SUP-105,2023-06-12,91,112.56
RC-018668,FUR-TA-1276,SUP-105,2023-08-21,88,112.56
RC-018669,FUR-TA-1276,SUP-105,2023-10-23,96,112.56
RC-018670,FUR-TA-1276,SUP-105,2024-01-01,96,112.56
RC-018671,FUR-TA-1276,SUP-105,2024-03-11,96,112.56
RC-018672,FUR-TA-1276,SUP-105,2024-04-29,92,112.56
RC-018673,FUR-TA-1276,SUP-105,2024-06-24,92,112.56
RC-018674,FUR-TA-1276,SUP-105,2024-08-19,97,112.56
RC-018675,FUR-TA-1276,SUP-105,2024-10-14,91,112.56
RC-018676,FUR-TA-1276,SUP-105,2024-12-09,91,112.56
RC-018677,FUR-TA-1276,SUP-105,2025-02-17,93,112.56
RC-018678,FUR-TA-1276,SUP-105,2025-04-28,95,112.56
RC-018679,FUR-TA-1276,SUP-105,2025-07-07,91,112.56
RC-018680,FUR-TA-1276,SUP-105,2025-09-08,91,112.56
RC-018681,FUR-TA-1276,SUP-105,2025-11-03,98,112.56
RC-018682,FUR-CH-1278,SUP-109,2023-03-13,148,84.23
RC-018683,FUR-CH-1278,SUP-109,2023-05-29,148,84.23
RC-018684,FUR-CH-1278,SUP-109,2023-09-11,149,84.23
RC-018685,FUR-CH-1278,SUP-109,2023-12-04,139,84.23
RC-018686,FUR-CH-1278,SUP-109,2024-02-26,137,84.23
RC-018687,FUR-CH-1278,SUP-109,2024-06-03,144,84.23
RC-018688,FUR-CH-1278,SUP-109,2024-08-26,142,84.23
RC-018689,FUR-CH-1278,SUP-109,2024-12-02,144,84.23
RC-018690,FUR-CH-1278,SUP-109,2025-02-24,142,84.23
RC-018691,FUR-CH-1278,SUP-109,2025-05-19,141,84.23
RC-018692,FUR-CH-1278,SUP-109,2025-08-18,144,84.23
RC-018693,FUR-CH-1278,SUP-109,2025-11-03,141,84.23
RC-018694,TEC-PH-1280,SUP-114,2023-02-13,164,342.17
RC-018695,TEC-PH-1280,SUP-114,2023-05-01,169,342.17
RC-018696,TEC-PH-1280,SUP-114,2023-07-10,169,342.17
RC-018697,TEC-PH-1280,SUP-114,2023-09-18,167,342.17
RC-018698,TEC-PH-1280,SUP-114,2023-11-27,162,342.17
RC-018699,TEC-PH-1280,SUP-114,2024-02-12,164,342.17
RC-018700,TEC-PH-1280,SUP-114,2024-04-29,162,342.17
RC-018701,TEC-PH-1280,SUP-114,2024-07-15,162,342.17
RC-018702,TEC-PH-1280,SUP-114,2024-09-23,171,342.17
RC-018703,TEC-PH-1280,SUP-114,2024-12-09,162,342.17
RC-018704,TEC-PH-1280,SUP-114,2025-02-24,162,342.17
RC-018705,TEC-PH-1280,SUP-114,2025-05-05,162,342.17
RC-018706,TEC-PH-1280,SUP-114,2025-07-21,162,342.17
RC-018707,TEC-PH-1280,SUP-114,2025-10-06,167,342.17
RC-018708,FUR-CH-1282,SUP-108,2023-03-13,168,300.94
RC-018709,FUR-CH-1282,SUP-108,2023-06-05,161,300.94
RC-018710,FUR-CH-1282,SUP-108,2023-08-14,156,300.94
RC-018711,FUR-CH-1282,SUP-108,2023-11-06,156,300.94
RC-018712,FUR-CH-1282,SUP-108,2024-01-22,159,300.94
RC-018713,FUR-CH-1282,SUP-108,2024-04-22,162,300.94
RC-018714,FUR-CH-1282,SUP-108,2024-07-08,154,300.94
RC-018715,FUR-CH-1282,SUP-108,2024-09-23,158,300.94
RC-018716,FUR-CH-1282,SUP-108,2024-12-23,160,300.94
RC-018717,FUR-CH-1282,SUP-108,2025-03-24,158,300.94
RC-018718,FUR-CH-1282,SUP-108,2025-06-16,169,300.94
RC-018719,FUR-CH-1282,SUP-108,2025-08-25,155,300.94
RC-018720,FUR-CH-1282,SUP-108,2025-11-17,154,300.94
RC-018721,OFF-PA-1283,SUP-105,2023-02-13,809,26.47
RC-018722,OFF-PA-1283,SUP-105,2023-05-08,900,26.47
RC-018723,OFF-PA-1283,SUP-105,2023-07-31,843,26.47
RC-018724,OFF-PA-1283,SUP-105,2023-10-16,817,26.47
RC-018725,OFF-PA-1283,SUP-105,2024-01-08,863,26.47
RC-018726,OFF-PA-1283,SUP-105,2024-03-25,850,26.47
RC-018727,OFF-PA-1283,SUP-105,2024-06-10,824,26.47
RC-018728,OFF-PA-1283,SUP-105,2024-08-26,824,26.47
