Product ID,Product Name,Category,Sub-Category,Warehouse,Supplier ID,Unit Cost,Lead Time Days,Avg Daily Demand,Safety Stock,Reorder Point,Beginning Stock,Current Stock,Last Restock Date
OFF-AR-1362,Newell Highlighters,Office Supplies,Art,West DC,SUP-107,30.32,14,8.87,80,204,599,663,2025-12-22
TEC-AC-1363,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-100,295.85,19,1.21,16,39,88,68,2025-11-10
OFF-BI-1364,Avery Binder,Office Supplies,Binders,Central DC,SUP-114,8.27,17,14.08,70,309,991,859,2025-11-24
TEC-AC-1365,Logitech Mouse,Technology,Accessories,Central DC,SUP-114,196.26,13,7.22,65,159,395,581,2025-12-15
OFF-AR-1368,Bic Pens,Office Supplies,Art,West DC,SUP-101,29.85,5,4.29,60,81,219,135,2025-11-17
OFF-LA-1369,Avery Labels,Office Supplies,Labels,Central DC,SUP-108,29.62,11,9.39,131,234,690,292,2025-11-10
OFF-ST-1370,Iris File Box,Office Supplies,Storage,West DC,SUP-110,28.52,16,30.31,212,697,1763,1822,2025-12-08
TEC-CO-1372,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-111,322.31,11,10.23,61,174,742,333,2025-11-24
FUR-FU-1373,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-100,343.7,19,1.27,8,32,77,54,2025-12-15
TEC-PH-1374,Samsung Galaxy,Technology,Phones,East DC,SUP-100,352.6,18,0.7,4,17,37,58,2025-12-15
OFF-AR-1376,Sharpie Markers,Office Supplies,Art,East DC,SUP-111,15.56,10,31.3,313,626,2071,648,2025-11-24
OFF-BI-1377,Avery Binder,Office Supplies,Binders,Central DC,SUP-107,7.4,16,14.78,103,339,877,617,2025-11-24
TEC-AC-1379,Logitech Mouse,Technology,Accessories,West DC,SUP-109,159.25,2,4.29,26,35,275,64,2025-12-01
FUR-CH-1380,HON Executive Chair,Furniture,Chairs,East DC,SUP-100,343.54,16,2.32,12,49,137,44,2025-12-01
TEC-PH-1381,Samsung Galaxy,Technology,Phones,West DC,SUP-102,486.83,17,5.2,62,150,286,376,2025-12-01
TEC-PH-1382,Cisco IP Phone,Technology,Phones,East DC,SUP-103,487.26,6,4.15,29,54,283,40,2025-10-20
FUR-BO-1384,O'Sullivan Bookcase,Furniture,Bookcases,South DC,SUP-101,235.67,3,0.61,3,5,35,31,2025-12-22
TEC-PH-1385,Cisco IP Phone,Technology,Phones,West DC,SUP-102,330.3,13,11.12,67,212,772,376,2025-12-08
OFF-ST-1386,Iris File Box,Office Supplies,Storage,Central DC,SUP-109,23.27,3,15.66,172,219,960,651,2025-12-22
OFF-BI-1387,GBC Binding System,Office Supplies,Binders,West DC,SUP-100,16.17,17,11.33,113,306,673,823,2025-12-15
FUR-CH-1388,Hbada Office Chair,Furniture,Chairs,West DC,SUP-112,212.48,9,0.87,12,20,60,66,2025-12-01
TEC-MA-1389,Zebra Label Printer,Technology,Machines,Central DC,SUP-103,356.82,5,2.52,35,48,164,93,2025-12-08
TEC-PH-1391,Apple iPhone,Technology,Phones,West DC,SUP-104,341.52,3,3.43,45,55,231,51,2025-11-24
TEC-AC-1392,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-108,153.66,7,3.21,32,54,233,77,2025-10-20
OFF-ST-1393,Iris File Box,Office Supplies,Storage,West DC,SUP-105,22.88,18,59.8,718,1794,4012,941,2025-10-20
TEC-MA-1394,Cubify 3D Printer,Technology,Machines,West DC,SUP-104,430.98,5,0.47,5,7,40,43,2025-12-15
OFF-ST-1397,Iris File Box,Office Supplies,Storage,West DC,SUP-109,17.76,5,15.63,125,203,865,829,2025-11-10
OFF-PA-1398,HP Paper Ream,Office Supplies,Paper,South DC,SUP-110,20.54,17,15.39,139,401,759,275,2025-10-27
TEC-AC-1399,Logitech Mouse,Technology,Accessories,Central DC,SUP-101,325.65,2,6.75,81,95,369,343,2025-11-17
TEC-MA-1001,Cubify 3D Printer,Technology,Machines,East DC,SUP-101,565.03,2,0.78,8,10,52,22,2025-12-01
TEC-MA-1003,Cubify 3D Printer,Technology,Machines,East DC,SUP-102,374.2,15,13.39,67,268,701,717,2025-12-15
TEC-PH-1004,Apple iPhone,Technology,Phones,West DC,SUP-109,230.04,2,11.76,141,165,687,712,2025-12-15
TEC-AC-1005,Kensington Keyboard,Technology,Accessories,Central DC,SUP-107,136.13,17,4.85,63,145,345,273,2025-12-08
OFF-BI-1006,GBC Binding System,Office Supplies,Binders,West DC,SUP-100,9.31,20,21.77,109,544,1093,475,2025-11-10
TEC-PH-1007,Apple iPhone,Technology,Phones,Central DC,SUP-108,424.9,7,9.1,100,164,624,410,2025-12-22
TEC-PH-1009,Samsung Galaxy,Technology,Phones,Central DC,SUP-100,169.19,20,10.96,66,285,630,279,2025-12-08
TEC-PH-1010,Samsung Galaxy,Technology,Phones,South DC,SUP-111,391.24,13,8.3,83,191,594,650,2025-12-01
FUR-BO-1012,Bush Cubix Bookcase,Furniture,Bookcases,South DC,SUP-104,288.12,5,1.68,15,23,116,27,2025-11-17
FUR-CH-1013,Global Task Chair,Furniture,Chairs,Central DC,SUP-101,89.11,4,3.4,27,41,243,135,2025-11-10
TEC-AC-1014,Kensington Keyboard,Technology,Accessories,West DC,SUP-101,549.74,4,8.07,97,129,497,413,2025-11-10
TEC-AC-1015,SanDisk Flash Drive,Technology,Accessories,Central DC,SUP-107,143.52,16,4.76,67,143,238,317,2025-11-10
OFF-LA-1016,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-106,9.01,9,33.88,271,576,1530,1202,2025-12-01
FUR-TA-1017,Bretford Conference Table,Furniture,Tables,East DC,SUP-109,168.81,5,1.03,11,16,73,63,2025-11-17
FUR-BO-1018,Sauder Bookcase,Furniture,Bookcases,South DC,SUP-105,247.92,21,4.85,34,136,364,254,2025-12-15
FUR-BO-1019,O'Sullivan Bookcase,Furniture,Bookcases,East DC,SUP-107,225.45,17,2.62,34,79,139,99,2025-11-10
OFF-BI-1020,Avery Binder,Office Supplies,Binders,East DC,SUP-103,11.64,5,2.7,22,36,159,171,2025-12-15
FUR-FU-1021,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-111,85.62,11,5.36,27,86,343,50,2025-11-17
OFF-ST-1023,Fellowes Storage Box,Office Supplies,Storage,Central DC,SUP-104,27.36,6,9.47,123,180,573,300,2025-11-17
OFF-ST-1024,Iris File Box,Office Supplies,Storage,East DC,SUP-106,7.9,10,9.87,69,168,518,286,2025-11-17
FUR-TA-1025,Chromcraft Round Table,Furniture,Tables,East DC,SUP-114,279.57,17,1.6,18,45,111,79,2025-12-22
FUR-BO-1026,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-101,161.53,5,2.34,12,24,138,58,2025-10-27
TEC-MA-1027,Lexmark Printer,Technology,Machines,East DC,SUP-103,396.41,4,10.38,114,156,711,465,2025-11-17
TEC-MA-1028,Lexmark Printer,Technology,Machines,Central DC,SUP-108,321.34,11,2.74,22,52,153,57,2025-11-17
TEC-CO-1029,Canon Copier,Technology,Copiers,South DC,SUP-113,174.02,12,14.98,105,285,994,1065,2025-12-01
FUR-TA-1030,Bush Somerset Table,Furniture,Tables,Central DC,SUP-103,181.78,7,0.71,10,15,53,25,2025-10-20
OFF-PA-1031,HP Paper Ream,Office Supplies,Paper,West DC,SUP-108,28.75,11,40.13,482,923,2413,3470,2025-12-15
TEC-AC-1032,Kensington Keyboard,Technology,Accessories,East DC,SUP-100,189.19,17,3.96,28,95,211,130,2025-11-03
OFF-PA-1033,Xerox Paper Ream,Office Supplies,Paper,South DC,SUP-101,11.93,3,34.57,242,346,2321,1422,2025-12-08
FUR-FU-1035,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-104,260.02,4,3.32,33,46,168,117,2025-12-15
TEC-PH-1036,Samsung Galaxy,Technology,Phones,East DC,SUP-106,152.58,8,8.93,63,134,550,684,2025-12-08
TEC-PH-1037,Apple iPhone,Technology,Phones,Central DC,SUP-114,296.19,14,8.73,70,192,476,518,2025-11-24
OFF-PA-1038,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-104,23.85,6,30.03,270,450,1446,2239,2025-12-22
TEC-MA-1039,Cubify 3D Printer,Technology,Machines,Central DC,SUP-108,396.78,11,5.76,52,115,276,266,2025-12-01
FUR-BO-1040,O'Sullivan Bookcase,Furniture,Bookcases,East DC,SUP-102,166.61,14,0.72,4,14,47,51,2025-12-01
TEC-PH-1041,Apple iPhone,Technology,Phones,Central DC,SUP-105,199.32,18,4.16,54,129,275,35,2025-11-10
FUR-TA-1042,Chromcraft Round Table,Furniture,Tables,East DC,SUP-113,342.42,12,1.14,8,22,88,43,2025-11-03
FUR-FU-1043,Eldon Desk Lamp,Furniture,Furnishings,South DC,SUP-102,319.57,15,1.53,14,37,86,41,2025-11-03
OFF-PA-1045,HP Paper Ream,Office Supplies,Paper,East DC,SUP-113,29.07,12,6.66,60,140,425,409,2025-12-15
FUR-BO-1046,Sauder Bookcase,Furniture,Bookcases,East DC,SUP-110,207.82,14,3.01,24,66,210,140,2025-11-24
OFF-AR-1047,Sharpie Markers,Office Supplies,Art,Central DC,SUP-112,12.71,5,2.18,13,24,131,82,2025-11-10
OFF-AR-1049,Sharpie Markers,Office Supplies,Art,East DC,SUP-103,23.72,7,2.81,25,45,176,243,2025-12-22
OFF-ST-1051,Iris File Box,Office Supplies,Storage,West DC,SUP-105,16.74,18,32.98,264,858,2083,1225,2025-12-01
TEC-MA-1052,Lexmark Printer,Technology,Machines,West DC,SUP-111,427.43,11,13.84,69,221,808,409,2025-12-08
OFF-AR-1054,Bic Pens,Office Supplies,Art,South DC,SUP-102,11.3,14,25.58,358,716,1335,1501,2025-12-15
TEC-PH-1055,Samsung Galaxy,Technology,Phones,West DC,SUP-111,463.25,12,10.87,130,260,733,373,2025-10-27
OFF-ST-1056,SimpleHouseware Bin,Office Supplies,Storage,East DC,SUP-109,19.06,5,40.17,362,563,2696,513,2025-10-27
FUR-CH-1057,Global Task Chair,Furniture,Chairs,West DC,SUP-112,333.46,6,0.41,5,7,35,14,2025-10-20
OFF-BI-1058,Wilson Jones Binder,Office Supplies,Binders,Central DC,SUP-114,10.16,14,23.02,276,598,1501,1779,2025-12-01
TEC-CO-1059,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-110,373.65,15,5.22,63,141,318,114,2025-11-10
TEC-PH-1061,Cisco IP Phone,Technology,Phones,Central DC,SUP-112,343.11,5,4.39,31,53,290,185,2025-12-15
FUR-FU-1062,Advantus Task Lamp,Furniture,Furnishings,South DC,SUP-101,149.96,3,3.34,20,30,192,37,2025-10-06
FUR-BO-1063,Sauder Bookcase,Furniture,Bookcases,South DC,SUP-101,210.0,3,1.66,15,20,86,151,2025-12-22
OFF-LA-1065,Avery Labels,Office Supplies,Labels,East DC,SUP-112,7.17,5,21.24,170,276,1343,297,2025-11-24
OFF-AR-1066,Newell Highlighters,Office Supplies,Art,East DC,SUP-106,18.34,8,35.43,496,779,2521,2175,2025-12-22
OFF-BI-1067,GBC Binding System,Office Supplies,Binders,West DC,SUP-100,18.91,16,7.21,79,194,481,208,2025-11-03
TEC-MA-1069,Lexmark Printer,Technology,Machines,South DC,SUP-103,251.2,3,5.91,47,65,419,171,2025-12-15
TEC-MA-1070,Cubify 3D Printer,Technology,Machines,Central DC,SUP-107,295.21,16,20.96,231,566,1409,476,2025-12-01
TEC-MA-1071,Lexmark Printer,Technology,Machines,South DC,SUP-101,366.05,5,7.08,35,70,387,243,2025-10-20
TEC-PH-1072,Apple iPhone,Technology,Phones,Central DC,SUP-112,384.16,8,0.97,8,16,51,19,2025-11-03
OFF-LA-1073,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-101,7.18,5,24.34,219,341,1806,1027,2025-11-17
OFF-ST-1074,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-105,10.8,20,4.07,57,138,188,112,2025-10-13
OFF-AR-1075,Bic Pens,Office Supplies,Art,Central DC,SUP-106,19.79,11,6.05,60,127,362,87,2025-11-24
TEC-CO-1077,Canon Copier,Technology,Copiers,West DC,SUP-110,414.53,14,14.03,140,336,777,378,2025-11-03
TEC-MA-1078,Lexmark Printer,Technology,Machines,South DC,SUP-103,186.64,3,5.27,53,69,390,168,2025-12-08
OFF-ST-1079,Iris File Box,Office Supplies,Storage,Central DC,SUP-110,29.98,17,6.58,72,184,393,119,2025-11-17
OFF-ST-1081,Iris File Box,Office Supplies,Storage,Central DC,SUP-102,7.99,17,16.29,114,391,836,452,2025-12-01
OFF-BI-1082,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-113,9.76,12,23.61,212,495,1280,456,2025-11-24
OFF-BI-1083,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-110,22.6,18,6.85,62,185,354,337,2025-12-22
OFF-BI-1084,GBC Binding System,Office Supplies,Binders,East DC,SUP-101,23.82,2,31.18,281,343,1689,1245,2025-12-15
FUR-TA-1085,Bush Somerset Table,Furniture,Tables,East DC,SUP-103,142.24,4,2.62,16,26,162,171,2025-12-22
OFF-AR-1086,Sharpie Markers,Office Supplies,Art,West DC,SUP-106,20.83,10,7.31,95,168,334,296,2025-10-27
OFF-PA-1087,Boise Paper,Office Supplies,Paper,West DC,SUP-101,27.01,2,15.82,79,111,1176,812,2025-12-15
TEC-MA-1088,Lexmark Printer,Technology,Machines,East DC,SUP-103,152.97,3,13.57,109,150,914,162,2025-11-24
OFF-ST-1089,SimpleHouseware Bin,Office Supplies,Storage,Central DC,SUP-109,23.16,3,33.65,437,538,1755,1282,2025-11-03
TEC-MA-1090,Zebra Label Printer,Technology,Machines,East DC,SUP-113,199.11,9,4.75,28,71,304,266,2025-12-01
TEC-CO-1091,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-102,401.54,15,3.37,17,68,254,66,2025-12-01
OFF-AR-1093,Sharpie Markers,Office Supplies,Art,South DC,SUP-111,20.87,11,12.32,99,235,904,526,2025-11-03
FUR-FU-1094,Eldon Desk Lamp,Furniture,Furnishings,Central DC,SUP-100,138.6,20,3.61,40,112,261,300,2025-12-15
OFF-PA-1095,Boise Paper,Office Supplies,Paper,Central DC,SUP-111,20.12,11,5.28,63,121,385,233,2025-11-03
TEC-AC-1096,Logitech Mouse,Technology,Accessories,South DC,SUP-104,546.04,5,4.56,32,55,333,117,2025-11-10
TEC-CO-1097,Hewlett Packard Copier,Technology,Copiers,East DC,SUP-101,337.55,3,3.03,33,42,184,60,2025-11-24
OFF-PA-1100,Xerox Paper Ream,Office Supplies,Paper,East DC,SUP-114,11.39,17,8.03,40,177,503,306,2025-12-22
FUR-CH-1101,HON Executive Chair,Furniture,Chairs,East DC,SUP-106,338.14,9,1.92,15,32,145,63,2025-11-24
FUR-CH-1102,Global Task Chair,Furniture,Chairs,South DC,SUP-101,177.54,5,2.52,28,41,189,77,2025-11-10
TEC-MA-1103,Lexmark Printer,Technology,Machines,Central DC,SUP-112,361.35,9,3.87,50,85,229,123,2025-11-24
TEC-MA-1104,Lexmark Printer,Technology,Machines,South DC,SUP-102,445.15,17,4.32,35,108,217,193,2025-12-22
TEC-PH-1105,Cisco IP Phone,Technology,Phones,East DC,SUP-113,534.08,11,8.49,76,169,540,809,2025-12-22
OFF-PA-1107,HP Paper Ream,Office Supplies,Paper,Central DC,SUP-108,18.32,10,25.38,254,508,1172,1091,2025-10-27
OFF-BI-1109,GBC Binding System,Office Supplies,Binders,West DC,SUP-101,10.98,2,47.84,335,431,3449,1374,2025-10-27
FUR-FU-1110,Tenex Chairmat,Furniture,Furnishings,South DC,SUP-105,267.57,20,1.01,13,33,55,90,2025-12-22
TEC-CO-1111,Canon Copier,Technology,Copiers,Central DC,SUP-102,147.56,16,6.29,38,139,376,218,2025-11-03
FUR-TA-1112,Bretford Conference Table,Furniture,Tables,West DC,SUP-114,257.69,16,3.04,40,89,181,92,2025-11-17
FUR-TA-1113,Bretford Conference Table,Furniture,Tables,East DC,SUP-101,195.06,4,6.63,33,60,449,439,2025-12-15
OFF-BI-1114,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-102,12.93,17,2.03,24,59,127,120,2025-11-17
FUR-FU-1115,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-109,203.01,2,1.46,18,21,112,103,2025-12-22
FUR-TA-1116,Bretford Conference Table,Furniture,Tables,Central DC,SUP-112,101.7,5,9.45,76,123,459,787,2025-12-22
OFF-PA-1117,HP Paper Ream,Office Supplies,Paper,South DC,SUP-112,25.59,9,2.61,26,49,180,145,2025-11-17
OFF-BI-1119,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-105,28.86,21,11.54,127,369,536,824,2025-12-15
OFF-BI-1121,Avery Binder,Office Supplies,Binders,Central DC,SUP-100,28.23,16,23.13,301,671,1069,923,2025-12-01
OFF-PA-1122,Boise Paper,Office Supplies,Paper,Central DC,SUP-102,12.63,17,12.18,85,292,833,1063,2025-12-22
FUR-TA-1123,Chromcraft Round Table,Furniture,Tables,South DC,SUP-105,283.5,22,6.54,78,222,371,525,2025-12-22
TEC-PH-1124,Apple iPhone,Technology,Phones,East DC,SUP-113,250.01,10,3.77,30,68,220,96,2025-10-20
OFF-LA-1125,Avery Labels,Office Supplies,Labels,Central DC,SUP-112,19.66,9,35.88,215,538,2050,898,2025-11-10
TEC-MA-1126,Lexmark Printer,Technology,Machines,Central DC,SUP-108,332.59,7,12.14,158,243,794,599,2025-12-15
FUR-BO-1128,Bush Cubix Bookcase,Furniture,Bookcases,Central DC,SUP-111,300.2,12,2.74,16,49,161,143,2025-12-15
TEC-AC-1130,Kensington Keyboard,Technology,Accessories,South DC,SUP-107,278.77,15,11.02,88,253,787,310,2025-11-10
TEC-AC-1132,Kensington Keyboard,Technology,Accessories,Central DC,SUP-111,407.32,9,11.69,129,234,589,378,2025-11-24
OFF-BI-1135,Wilson Jones Binder,Office Supplies,Binders,South DC,SUP-100,14.92,17,7.59,106,235,498,134,2025-10-13
FUR-TA-1136,Bretford Conference Table,Furniture,Tables,East DC,SUP-107,131.48,16,1.79,21,50,96,159,2025-12-15
TEC-MA-1137,Lexmark Printer,Technology,Machines,West DC,SUP-105,472.32,22,16.24,195,552,914,1182,2025-12-15
OFF-LA-1140,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-113,7.51,8,13.79,124,234,832,1278,2025-12-22
FUR-CH-1141,Global Task Chair,Furniture,Chairs,West DC,SUP-100,244.47,17,2.02,20,54,96,133,2025-12-01
OFF-ST-1142,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-110,14.9,17,4.75,52,133,333,275,2025-12-15
OFF-ST-1143,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-102,26.3,17,17.76,195,497,1071,717,2025-11-24
TEC-PH-1145,Cisco IP Phone,Technology,Phones,South DC,SUP-110,480.63,15,2.54,33,71,193,47,2025-10-06
TEC-CO-1147,Hewlett Packard Copier,Technology,Copiers,West DC,SUP-111,528.39,11,3.94,51,94,281,165,2025-10-27
FUR-FU-1150,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-107,349.88,14,4.17,38,96,226,151,2025-12-01
OFF-AR-1151,Newell Highlighters,Office Supplies,Art,East DC,SUP-111,20.87,10,11.59,93,209,839,417,2025-11-10
TEC-AC-1152,SanDisk Flash Drive,Technology,Accessories,West DC,SUP-111,291.04,13,1.64,18,39,90,36,2025-10-27
OFF-BI-1153,GBC Binding System,Office Supplies,Binders,Central DC,SUP-109,10.87,5,7.15,79,115,384,504,2025-12-01
OFF-LA-1154,Avery Labels,Office Supplies,Labels,Central DC,SUP-111,13.74,10,14.93,105,254,722,477,2025-10-27
OFF-AR-1156,Bic Pens,Office Supplies,Art,West DC,SUP-110,25.93,16,13.58,190,407,861,353,2025-11-10
OFF-BI-1159,GBC Binding System,Office Supplies,Binders,Central DC,SUP-111,19.49,9,8.68,87,165,621,275,2025-11-24
TEC-PH-1160,Cisco IP Phone,Technology,Phones,Central DC,SUP-101,266.86,5,1.81,24,33,101,89,2025-11-10
OFF-PA-1161,Boise Paper,Office Supplies,Paper,East DC,SUP-104,9.2,5,10.99,99,154,631,404,2025-11-03
FUR-TA-1162,Bretford Conference Table,Furniture,Tables,Central DC,SUP-109,250.19,2,2.98,15,21,154,37,2025-11-17
FUR-TA-1163,Bush Somerset Table,Furniture,Tables,East DC,SUP-108,112.57,8,5.07,71,112,324,312,2025-12-22
FUR-BO-1164,O'Sullivan Bookcase,Furniture,Bookcases,East DC,SUP-106,142.34,9,1.78,16,32,126,30,2025-10-06
OFF-BI-1165,Wilson Jones Binder,Office Supplies,Binders,East DC,SUP-108,30.05,7,9.86,89,158,636,192,2025-11-10
OFF-PA-1166,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-108,16.41,10,9.94,89,188,532,584,2025-11-10
TEC-CO-1167,Canon Copier,Technology,Copiers,West DC,SUP-114,552.88,14,10.68,107,257,603,401,2025-11-17
OFF-LA-1168,Hon Label Maker Tape,Office Supplies,Labels,East DC,SUP-106,13.63,8,15.71,173,299,1120,844,2025-12-15
OFF-LA-1169,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-102,15.71,13,9.93,89,218,511,257,2025-11-17
OFF-AR-1170,Sharpie Markers,Office Supplies,Art,West DC,SUP-104,23.89,5,16.53,149,232,1162,545,2025-12-15
OFF-BI-1171,Avery Binder,Office Supplies,Binders,Central DC,SUP-102,29.81,13,2.32,19,49,116,125,2025-11-17
TEC-AC-1172,Logitech Mouse,Technology,Accessories,East DC,SUP-110,298.5,17,5.53,44,138,326,403,2025-12-01
TEC-MA-1173,Lexmark Printer,Technology,Machines,East DC,SUP-101,253.03,2,4.11,25,33,206,224,2025-11-24
TEC-MA-1174,Cubify 3D Printer,Technology,Machines,Central DC,SUP-105,350.07,19,10.62,96,298,589,501,2025-11-24
FUR-TA-1177,Bush Somerset Table,Furniture,Tables,West DC,SUP-102,289.57,15,3.96,36,95,235,51,2025-11-03
TEC-MA-1178,Cubify 3D Printer,Technology,Machines,South DC,SUP-107,229.8,16,6.68,73,180,392,241,2025-11-24
OFF-AR-1179,Newell Highlighters,Office Supplies,Art,East DC,SUP-113,20.58,8,10.89,54,141,626,176,2025-11-10
OFF-ST-1180,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-106,30.73,10,21.05,126,336,1184,731,2025-10-27
FUR-FU-1181,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-108,345.63,11,1.18,17,30,78,107,2025-12-15
OFF-LA-1182,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-102,28.8,15,3.61,25,79,250,272,2025-12-22
OFF-AR-1184,Newell Highlighters,Office Supplies,Art,Central DC,SUP-109,24.22,5,29.62,148,296,1693,694,2025-11-10
OFF-BI-1185,Avery Binder,Office Supplies,Binders,South DC,SUP-108,21.03,8,6.92,83,138,351,405,2025-12-15
TEC-PH-1187,Apple iPhone,Technology,Phones,Central DC,SUP-107,155.91,16,5.43,76,163,260,148,2025-12-01
TEC-AC-1189,SanDisk Flash Drive,Technology,Accessories,East DC,SUP-103,171.09,3,9.61,67,96,524,329,2025-12-01
FUR-TA-1190,Chromcraft Round Table,Furniture,Tables,Central DC,SUP-108,306.2,10,2.54,15,40,129,137,2025-11-10
OFF-ST-1192,Fellowes Storage Box,Office Supplies,Storage,South DC,SUP-110,14.83,14,18.43,221,479,853,809,2025-12-22
FUR-FU-1193,Tenex Chairmat,Furniture,Furnishings,West DC,SUP-106,322.23,9,0.59,7,12,36,30,2025-12-01
OFF-BI-1195,Avery Binder,Office Supplies,Binders,Central DC,SUP-113,8.25,8,18.22,237,383,971,946,2025-11-03
TEC-CO-1196,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-105,277.22,21,5.18,41,150,383,421,2025-12-08
TEC-MA-1197,Lexmark Printer,Technology,Machines,East DC,SUP-111,166.38,13,2.63,26,60,155,142,2025-12-15
TEC-AC-1198,Kensington Keyboard,Technology,Accessories,South DC,SUP-105,328.53,18,2.8,25,75,195,62,2025-12-01
OFF-BI-1199,GBC Binding System,Office Supplies,Binders,West DC,SUP-104,7.93,3,7.32,102,124,495,79,2025-11-10
OFF-LA-1200,Hon Label Maker Tape,Office Supplies,Labels,South DC,SUP-114,17.56,15,11.33,57,227,605,263,2025-11-10
FUR-FU-1201,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-102,329.58,17,2.57,28,72,164,128,2025-11-10
TEC-AC-1202,SanDisk Flash Drive,Technology,Accessories,South DC,SUP-102,513.28,17,4.48,27,103,265,300,2025-12-08
TEC-PH-1203,Apple iPhone,Technology,Phones,East DC,SUP-114,291.07,13,6.49,32,116,368,91,2025-10-13
OFF-PA-1206,Xerox Paper Ream,Office Supplies,Paper,West DC,SUP-105,8.57,20,1.91,13,51,106,99,2025-12-22
TEC-CO-1207,Hewlett Packard Copier,Technology,Copiers,South DC,SUP-103,503.21,3,12.37,62,99,859,473,2025-12-01
TEC-PH-1209,Samsung Galaxy,Technology,Phones,East DC,SUP-113,150.59,12,5.9,47,118,271,301,2025-11-24
TEC-MA-1210,Zebra Label Printer,Technology,Machines,South DC,SUP-104,412.46,6,4.05,36,60,199,53,2025-10-20
OFF-ST-1211,Fellowes Storage Box,Office Supplies,Storage,East DC,SUP-107,25.69,15,18.19,236,509,842,1404,2025-12-22
FUR-CH-1212,HON Executive Chair,Furniture,Chairs,Central DC,SUP-111,318.52,10,4.02,20,60,222,35,2025-10-06
FUR-FU-1213,Advantus Task Lamp,Furniture,Furnishings,Central DC,SUP-105,187.83,19,5.38,43,145,290,52,2025-10-13
OFF-BI-1214,Wilson Jones Binder,Office Supplies,Binders,West DC,SUP-101,14.19,4,11.21,67,112,745,276,2025-11-24
FUR-CH-1215,Global Task Chair,Furniture,Chairs,South DC,SUP-114,157.4,17,4.75,57,138,333,150,2025-10-20
FUR-FU-1216,Eldon Desk Lamp,Furniture,Furnishings,East DC,SUP-113,342.01,8,3.81,50,80,230,364,2025-12-22
TEC-MA-1217,Zebra Label Printer,Technology,Machines,South DC,SUP-112,136.7,5,2.64,24,37,129,63,2025-11-17
OFF-ST-1218,SimpleHouseware Bin,Office Supplies,Storage,East DC,SUP-111,7.04,10,32.66,261,588,2030,1393,2025-12-01
OFF-PA-1219,Boise Paper,Office Supplies,Paper,Central DC,SUP-103,20.9,6,7.08,71,113,331,551,2025-12-22
FUR-CH-1221,Hbada Office Chair,Furniture,Chairs,East DC,SUP-100,261.31,17,2.9,20,69,170,155,2025-12-15
OFF-LA-1222,Avery Labels,Office Supplies,Labels,South DC,SUP-111,12.97,12,6.31,88,164,327,134,2025-10-20
FUR-BO-1223,Sauder Bookcase,Furniture,Bookcases,Central DC,SUP-106,343.57,12,1.38,8,25,77,71,2025-12-08
