customer_id,tenure_months,avg_order_value,orders_last_90d,days_since_last_order,support_tickets,plan_type,region,churned_next_30d,cancellation_reason,refund_after_churn
CUST-103182,16,716.88,2,182,3,basic,Region III,0,,0
CUST-103183,56,1545.17,2,47,2,standard,Region XI,0,,0
CUST-103184,59,787.65,4,112,2,basic,NCR,0,,0
CUST-103185,38,1426.53,2,29,0,standard,NCR,0,,0
CUST-103186,47,1715.34,1,24,0,basic,Region XI,0,,0
CUST-103187,18,895.39,0,175,2,basic,NCR,0,,0
CUST-103188,27,1150.32,2,77,1,premium,Region IV-A,0,,0
CUST-103189,48,1889.46,3,198,3,standard,Region XI,0,,0
CUST-103190,26,1104.69,2,45,3,basic,Region III,0,,0
CUST-103191,45,637.97,3,131,0,basic,Region III,0,,0
CUST-103192,51,492.96,3,3,1,basic,NCR,0,,0
CUST-103193,56,63.24,2,151,1,basic,Region VII,0,,0
CUST-103194,18,833.85,0,172,1,basic,Region III,0,,0
CUST-103195,29,1402.17,2,104,2,premium,NCR,0,,0
CUST-103196,23,457.19,2,141,2,basic,Region IV-A,1,too_expensive,0
CUST-103197,30,464.02,3,124,0,basic,NCR,0,,0
CUST-103198,44,739.5,2,100,2,standard,Region XI,0,,0
CUST-103199,20,772.54,0,170,0,basic,Region VII,0,,0
CUST-103200,14,1403.52,1,154,1,basic,Region XI,0,,0
CUST-103201,16,712.51,1,177,1,basic,Region XI,0,,0
CUST-103202,46,614.41,1,48,0,basic,Region XI,0,,0
CUST-103203,59,624.63,8,65,2,standard,Region IV-A,0,,0
CUST-103204,7,439.04,1,19,0,standard,NCR,0,,0
CUST-103205,58,382.0,8,159,1,basic,NCR,0,,0
CUST-103206,2,824.28,0,79,2,standard,NCR,0,,0
CUST-103207,32,1122.37,3,3,1,premium,Region III,0,,0
CUST-103208,8,1170.89,0,196,0,standard,Region XI,0,,0
CUST-103209,57,1451.66,6,24,0,premium,Region III,0,,0
CUST-103210,45,989.86,3,188,1,premium,NCR,0,,0
CUST-103211,22,1174.5,0,58,1,standard,Region XI,0,,0
CUST-103212,41,470.06,2,124,1,basic,Region IV-A,0,,0
CUST-103213,51,731.3,7,98,1,basic,Region IV-A,0,,0
CUST-103214,13,623.68,0,96,2,standard,Region III,0,,0
CUST-103215,38,1171.83,4,46,0,standard,Region XI,0,,0
CUST-103216,18,756.99,0,87,1,standard,Region III,0,,0
CUST-103217,43,1889.42,6,174,2,standard,Region XI,0,,0
CUST-103218,34,779.91,4,65,3,standard,Region XI,0,,0
CUST-103219,43,602.65,2,108,3,standard,Region IV-A,0,,0
CUST-103220,38,772.37,5,180,1,standard,Region VII,0,,0
CUST-103221,38,441.55,3,82,0,basic,NCR,0,,0
CUST-103222,5,164.17,0,197,0,basic,Region VII,0,,0
CUST-103223,51,1733.5,2,158,0,basic,Region XI,0,,0
CUST-103224,11,1037.88,0,120,2,basic,NCR,0,,0
CUST-103225,24,1103.15,1,141,0,standard,NCR,0,,0
CUST-103226,31,660.34,1,152,3,basic,NCR,0,,0
CUST-103227,51,975.16,0,150,1,premium,Region XI,0,,0
CUST-103228,38,227.15,0,52,0,basic,Region III,0,,0
CUST-103229,11,975.55,2,64,4,standard,Region IV-A,0,,0
CUST-103230,17,777.23,2,186,3,basic,Region III,1,unknown,0
CUST-103231,12,881.77,1,62,2,standard,Region III,0,,0
CUST-103232,35,2220.54,2,144,1,basic,NCR,0,,0
CUST-103233,43,410.35,1,60,1,standard,Region IV-A,0,,0
CUST-103234,42,937.76,4,70,1,standard,Region XI,0,,0
CUST-103235,45,416.79,4,158,0,standard,Region III,0,,0
CUST-103236,42,860.8,4,128,1,standard,Region XI,0,,0
CUST-103237,54,821.94,4,76,1,standard,Region VII,0,,0
CUST-103238,54,514.67,6,124,3,standard,Region VII,0,,0
CUST-103239,17,412.1,1,24,2,basic,Region IV-A,0,,0
CUST-103240,18,1231.0,2,60,0,premium,Region III,0,,0
CUST-103241,4,658.83,1,100,3,basic,Region III,0,,0
CUST-103242,16,491.4,0,167,2,basic,Region III,0,,0
CUST-103243,30,1509.84,5,42,0,basic,Region IV-A,0,,0
CUST-103244,39,1270.51,3,82,0,basic,Region IV-A,0,,0
CUST-103245,52,336.24,4,115,1,basic,Region IV-A,0,,0
CUST-103246,36,578.97,2,50,1,standard,Region III,0,,0
CUST-103247,58,692.88,4,104,1,standard,Region XI,0,,0
CUST-103248,33,1471.02,2,139,0,premium,Region VII,0,,0
CUST-103249,51,578.37,5,54,3,basic,Region XI,0,,0
CUST-103250,48,1055.06,2,45,0,standard,Region XI,0,,0
CUST-103251,29,1295.17,1,185,5,basic,Region VII,0,,0
CUST-103252,52,407.0,7,142,3,basic,NCR,0,,0
CUST-103253,51,200.8,4,88,2,basic,Region XI,0,,0
CUST-103254,19,1214.01,0,64,0,standard,Region IV-A,0,,0
CUST-103255,13,653.46,2,106,1,standard,Region III,0,,0
CUST-103256,8,927.42,0,169,2,basic,Region IV-A,0,,0
CUST-103257,55,845.96,11,142,0,basic,NCR,0,,0
CUST-103258,27,1375.66,1,104,1,basic,Region VII,0,,0
CUST-103259,34,890.8,7,127,0,basic,NCR,0,,0
CUST-103260,17,1003.74,1,28,0,standard,Region VII,0,,0
CUST-103261,23,976.63,1,7,1,standard,Region XI,0,,0
CUST-103262,24,2381.57,4,142,1,standard,Region IV-A,0,,0
CUST-103263,35,2500.01,1,98,1,premium,Region III,0,,0
CUST-103264,11,810.06,0,180,2,basic,Region VII,0,,0
CUST-103265,47,1215.6,5,180,0,premium,Region XI,0,,0
CUST-103266,24,774.61,1,194,1,standard,NCR,0,,0
CUST-103267,15,962.66,0,177,0,basic,Region IV-A,0,,0
CUST-103268,1,1991.64,0,120,1,standard,Region III,0,,0
CUST-103269,7,1069.85,0,25,2,basic,NCR,0,,0
CUST-103270,16,1827.07,1,129,0,standard,NCR,0,,0
CUST-103271,44,1364.54,4,59,0,standard,Region IV-A,0,,0
CUST-103272,51,881.2,3,170,0,premium,Region VII,0,,0
CUST-103273,57,2566.81,5,55,3,standard,Region IV-A,0,,0
CUST-103274,18,1106.95,2,177,1,standard,Region III,0,,0
CUST-103275,38,1914.81,4,183,1,basic,Region IV-A,0,,0
CUST-103276,16,2171.93,3,95,1,premium,Region XI,0,,0
CUST-103277,9,501.71,1,193,2,standard,Region XI,1,found_alternative,0
CUST-103278,33,988.99,0,78,1,standard,NCR,0,,0
CUST-103279,38,1077.7,1,87,3,premium,Region VII,0,,0
CUST-103280,45,431.78,6,183,2,basic,Region VII,0,,0
CUST-103281,7,920.66,0,139,0,basic,Region III,0,,0
CUST-103282,45,1476.16,2,36,3,standard,Region III,0,,0
CUST-103283,18,927.66,1,33,2,premium,Region VII,0,,0
CUST-103284,17,548.39,2,103,2,standard,Region XI,0,,0
CUST-103285,2,789.34,1,131,1,basic,Region III,0,,0
CUST-103286,13,1117.72,0,113,2,basic,Region XI,0,,0
CUST-103287,29,1597.98,4,9,1,standard,Region XI,0,,0
CUST-103288,12,1850.49,2,31,3,basic,NCR,0,,0
CUST-103289,19,2323.12,0,15,0,premium,Region III,0,,0
CUST-103290,32,1251.08,5,157,0,standard,Region IV-A,0,,0
CUST-103291,6,1107.47,1,78,1,basic,Region VII,0,,0
CUST-103292,52,1303.89,2,75,0,basic,Region III,0,,0
CUST-103293,19,909.33,0,171,2,premium,Region IV-A,0,,0
CUST-103294,45,957.04,8,194,1,standard,NCR,0,,0
CUST-103295,39,1572.82,1,2,1,basic,NCR,0,,0
CUST-103296,45,678.4,2,176,1,standard,Region IV-A,0,,0
CUST-103297,18,252.31,2,66,0,basic,Region VII,0,,0
CUST-103298,11,437.47,1,153,1,basic,Region IV-A,1,poor_support,0
CUST-103299,9,770.82,0,126,2,standard,Region III,0,,0
CUST-103300,14,792.51,1,27,0,basic,Region IV-A,0,,0
CUST-103301,33,1098.18,3,61,1,basic,Region VII,0,,0
CUST-103302,37,1327.3,2,78,3,basic,Region VII,0,,0
CUST-103303,45,1018.98,4,1,0,basic,Region IV-A,0,,0
CUST-103304,57,1889.78,5,76,2,standard,NCR,0,,0
CUST-103305,49,756.4,4,106,0,standard,NCR,0,,0
CUST-103306,22,496.61,2,120,1,basic,Region III,0,,0
CUST-103307,28,355.96,0,24,2,basic,Region III,0,,0
CUST-103308,57,997.94,6,142,1,standard,Region IV-A,0,,0
CUST-103309,42,845.82,0,63,1,premium,Region VII,0,,0
CUST-103310,25,467.23,0,103,2,basic,Region III,0,,0
CUST-103311,50,1393.71,7,179,0,basic,Region IV-A,0,,0
CUST-103312,9,899.06,1,99,1,premium,Region III,0,,0
CUST-103313,40,1582.87,3,118,0,basic,Region IV-A,0,,0
CUST-103314,56,1021.93,9,180,0,premium,Region III,0,,0
CUST-103315,32,1716.07,2,146,2,standard,NCR,0,,0
CUST-103316,37,520.09,2,75,2,basic,Region VII,0,,0
CUST-103317,4,1204.47,0,31,1,basic,Region III,0,,0
CUST-103318,36,1398.27,2,85,0,premium,Region VII,0,,0
CUST-103319,18,1171.92,2,149,0,basic,Region VII,0,,0
CUST-103320,59,445.11,3,82,1,standard,NCR,0,,0
CUST-103321,19,648.28,1,33,3,basic,Region XI,0,,0
CUST-103322,19,1768.45,2,9,3,standard,NCR,0,,0
CUST-103323,24,978.44,1,175,1,standard,Region IV-A,0,,0
CUST-103324,42,745.68,1,46,2,standard,Region XI,0,,0
CUST-103325,57,286.27,3,137,0,basic,Region IV-A,0,,0
CUST-103326,21,697.75,0,167,1,standard,Region IV-A,0,,0
CUST-103327,13,1903.19,1,134,0,standard,Region IV-A,0,,0
CUST-103328,46,1051.25,3,8,3,basic,NCR,0,,0
CUST-103329,32,1475.22,4,44,1,standard,Region VII,0,,0
CUST-103330,27,872.89,2,19,2,standard,Region XI,0,,0
CUST-103331,59,590.8,7,86,2,basic,Region VII,0,,0
CUST-103332,30,1819.78,4,172,1,premium,NCR,0,,0
CUST-103333,37,1415.69,0,7,3,basic,Region III,0,,0
CUST-103334,58,552.16,8,86,0,basic,Region XI,0,,0
CUST-103335,13,1067.15,2,69,0,basic,Region VII,0,,0
CUST-103336,54,949.18,3,116,1,basic,Region III,0,,0
CUST-103337,57,269.78,6,4,1,basic,Region III,0,,0
CUST-103338,28,916.65,2,125,0,basic,Region IV-A,0,,0
CUST-103339,20,1018.52,2,1,1,standard,NCR,0,,0
CUST-103340,10,558.15,0,83,0,standard,NCR,0,,0
CUST-103341,3,1158.06,0,36,2,basic,NCR,0,,0
CUST-103342,59,629.46,7,68,2,standard,Region XI,0,,0
CUST-103343,26,756.53,3,135,2,standard,NCR,0,,0
CUST-103344,40,3485.93,7,170,4,standard,Region IV-A,0,,0
CUST-103345,15,1083.98,2,46,1,premium,Region III,0,,0
CUST-103346,20,635.4,3,75,3,basic,Region VII,0,,0
CUST-103347,49,261.58,4,180,3,basic,NCR,0,,0
CUST-103348,39,146.4,1,194,0,basic,Region XI,1,poor_support,0
CUST-103349,13,2235.86,1,110,3,basic,NCR,0,,0
CUST-103350,1,1721.87,0,101,3,basic,Region XI,1,unknown,0
CUST-103351,49,148.96,6,89,0,basic,NCR,0,,0
CUST-103352,5,3221.53,0,188,0,standard,NCR,0,,0
CUST-103353,3,2624.03,1,84,0,premium,NCR,0,,0
CUST-103354,18,1110.15,2,77,1,standard,Region VII,0,,0
CUST-103355,55,684.74,6,89,2,standard,Region III,0,,0
CUST-103356,39,1885.98,2,171,0,standard,Region IV-A,0,,0
CUST-103357,3,1469.76,0,42,0,standard,Region XI,0,,0
CUST-103358,55,2406.64,7,1,1,basic,Region III,0,,0
CUST-103359,56,2266.64,2,83,2,basic,Region IV-A,0,,0
CUST-103360,42,778.15,5,99,2,basic,Region III,0,,0
CUST-103361,5,871.61,0,2,2,basic,NCR,0,,0
CUST-103362,1,660.23,0,110,1,standard,Region XI,0,,0
CUST-103363,52,443.24,3,83,2,basic,Region III,0,,0
CUST-103364,49,711.21,1,127,4,basic,Region XI,0,,0
CUST-103365,50,1151.49,4,76,1,basic,Region IV-A,0,,0
CUST-103366,29,2635.59,2,4,0,standard,Region XI,0,,0
CUST-103367,36,452.92,2,8,2,basic,NCR,0,,0
CUST-103368,11,736.06,3,115,5,basic,Region IV-A,0,,0
CUST-103369,3,1313.69,0,121,4,basic,Region III,0,,0
CUST-103370,14,860.52,1,47,0,basic,Region XI,0,,0
CUST-103371,37,1344.58,7,157,1,standard,Region III,0,,0
CUST-103372,24,820.86,0,87,0,basic,Region VII,0,,0
CUST-103373,37,331.8,3,38,1,basic,Region IV-A,0,,0
CUST-103374,27,2202.52,3,85,0,premium,Region IV-A,0,,0
CUST-103375,33,1110.51,4,92,0,basic,Region VII,0,,0
CUST-103376,57,792.03,7,21,1,standard,Region VII,0,,0
CUST-103377,38,933.88,4,182,1,standard,Region IV-A,0,,0
CUST-103378,57,504.66,3,74,0,basic,NCR,0,,0
CUST-103379,58,1195.83,4,179,1,basic,NCR,0,,0
CUST-103380,37,233.99,5,57,0,basic,Region IV-A,0,,0
CUST-103381,59,490.09,2,51,2,basic,NCR,0,,0
CUST-103382,15,626.67,0,36,1,basic,Region VII,0,,0
CUST-103383,31,883.09,2,44,0,standard,Region XI,0,,0
CUST-103384,5,390.06,0,136,2,basic,Region VII,0,,0
CUST-103385,6,809.62,0,43,2,basic,Region VII,0,,0
CUST-103386,8,486.73,0,14,0,standard,Region III,0,,0
CUST-103387,8,1209.88,0,117,2,basic,Region VII,0,,0
CUST-103388,25,2185.72,1,140,3,standard,NCR,0,,0
CUST-103389,43,962.39,5,167,0,basic,Region XI,0,,0
CUST-103390,59,643.15,5,101,1,standard,NCR,0,,0
CUST-103391,58,1392.31,5,48,1,standard,Region IV-A,0,,0
CUST-103392,11,889.46,4,180,1,standard,Region IV-A,0,,0
CUST-103393,26,1211.6,1,128,3,standard,NCR,0,,0
CUST-103394,26,831.05,0,193,1,basic,NCR,1,found_alternative,0
CUST-103395,6,1294.72,0,141,3,basic,Region VII,1,no_longer_needed,0
CUST-103396,3,952.12,1,73,0,basic,Region IV-A,0,,0
CUST-103397,21,604.56,1,26,0,basic,NCR,0,,0
CUST-103398,51,1072.66,5,127,0,premium,NCR,0,,0
CUST-103399,23,664.64,0,17,1,basic,Region VII,0,,0
CUST-103400,23,1398.79,0,165,1,basic,Region VII,1,unknown,0
CUST-103401,59,1251.57,2,17,1,premium,Region IV-A,0,,0
CUST-103402,23,1079.24,1,54,1,basic,NCR,0,,0
CUST-103403,41,1373.22,4,90,0,standard,NCR,0,,0
CUST-103404,58,705.78,11,188,2,basic,NCR,0,,0
CUST-103405,7,1271.14,1,51,3,premium,NCR,0,,0
CUST-103406,31,758.82,3,71,1,basic,Region IV-A,0,,0
CUST-103407,20,507.66,2,71,3,standard,Region III,0,,0
CUST-103408,8,1273.88,2,25,1,standard,Region III,0,,0
CUST-103409,3,1167.87,0,195,3,premium,Region IV-A,0,,0
CUST-103410,39,1491.04,1,94,4,premium,Region VII,0,,0
CUST-103411,39,783.51,3,64,0,standard,NCR,0,,0
CUST-103412,34,1702.21,0,146,2,basic,Region VII,0,,0
CUST-103413,40,1722.82,4,65,2,basic,NCR,0,,0
CUST-103414,43,1722.14,0,198,0,premium,Region IV-A,0,,0
CUST-103415,4,380.39,0,148,3,standard,Region III,0,,0
CUST-103416,3,1323.69,0,22,1,premium,NCR,0,,0
CUST-103417,20,1550.94,2,188,2,standard,Region XI,0,,0
CUST-103418,34,2580.2,9,43,0,basic,NCR,0,,0
CUST-103419,54,321.39,4,129,2,basic,Region VII,0,,0
CUST-103420,58,137.11,8,9,0,basic,Region III,0,,0
CUST-103421,49,818.65,2,153,2,standard,Region VII,0,,0
CUST-103422,18,524.17,3,171,0,basic,Region VII,0,,0
CUST-103423,34,1116.45,6,45,1,basic,Region IV-A,0,,0
CUST-103424,7,632.02,2,47,2,standard,Region VII,0,,0
CUST-103425,29,542.83,2,37,0,basic,Region IV-A,0,,0
CUST-103426,6,580.2,1,26,1,basic,Region VII,0,,0
CUST-103427,59,906.64,3,199,2,basic,Region III,1,unknown,0
CUST-103428,27,1331.4,2,112,1,standard,Region IV-A,0,,0
CUST-103429,43,485.11,5,193,1,basic,NCR,0,,0
CUST-103430,7,1160.42,3,16,2,standard,Region IV-A,0,,0
CUST-103431,57,397.61,5,68,1,standard,NCR,0,,0
CUST-103432,31,2039.4,5,152,1,standard,Region IV-A,0,,0
CUST-103433,5,1021.95,0,160,1,premium,Region XI,1,unknown,1
CUST-103434,22,1469.85,5,125,1,basic,Region III,0,,0
CUST-103435,13,521.88,1,56,1,basic,Region IV-A,0,,0
CUST-103436,5,1108.18,1,38,3,basic,Region XI,0,,0
CUST-103437,2,891.94,0,10,1,standard,NCR,0,,0
CUST-103438,43,1249.37,4,177,0,basic,Region VII,0,,0
CUST-103439,52,2014.27,3,138,1,premium,Region IV-A,0,,0
CUST-103440,39,1937.53,4,127,2,standard,Region III,0,,0
CUST-103441,41,1255.35,2,107,2,standard,Region III,0,,0
CUST-103442,3,195.38,2,111,1,basic,Region IV-A,0,,0
CUST-103443,11,642.28,0,10,1,standard,Region IV-A,0,,0
CUST-103444,3,1731.35,0,48,1,basic,Region III,0,,0
CUST-103445,58,948.19,10,84,0,standard,Region VII,0,,0
CUST-103446,44,916.3,2,81,0,standard,Region III,0,,0
CUST-103447,57,1142.94,3,117,0,basic,Region XI,0,,0
CUST-103448,54,1640.99,7,74,1,premium,Region III,0,,0
CUST-103449,14,2518.8,1,78,1,standard,Region VII,0,,0
CUST-103450,31,1005.76,5,39,2,standard,Region IV-A,0,,0
CUST-103451,39,688.8,2,8,0,basic,Region XI,1,no_longer_needed,0
CUST-103452,44,1383.01,4,163,2,basic,Region IV-A,0,,0
CUST-103453,40,1174.62,5,187,2,basic,Region III,0,,0
CUST-103454,27,572.37,2,152,2,standard,Region III,0,,0
CUST-103455,1,697.64,0,185,2,basic,Region VII,1,found_alternative,1
CUST-103456,56,2961.36,10,122,4,premium,Region IV-A,0,,0
CUST-103457,41,1056.46,5,177,0,premium,Region XI,0,,0
CUST-103458,50,678.74,1,84,1,basic,NCR,0,,0
CUST-103459,14,2282.83,2,139,1,standard,Region III,0,,0
CUST-103460,7,2008.19,0,61,3,basic,Region XI,0,,0
CUST-103461,54,1599.48,5,180,1,basic,Region VII,0,,0
CUST-103462,48,622.98,4,148,1,basic,NCR,0,,0
CUST-103463,50,753.92,5,171,2,standard,Region XI,0,,0
CUST-103464,26,1958.99,2,4,1,premium,Region IV-A,0,,0
CUST-103465,54,1780.57,2,108,1,basic,Region VII,0,,0
CUST-103466,14,747.21,2,119,2,basic,NCR,0,,0
CUST-103467,45,991.8,0,102,1,basic,NCR,0,,0
CUST-103468,30,727.97,2,89,0,standard,Region VII,0,,0
CUST-103469,10,272.17,0,123,1,basic,Region III,0,,0
CUST-103470,43,538.88,6,44,2,standard,NCR,0,,0
CUST-103471,22,1353.39,1,56,1,premium,Region VII,0,,0
CUST-103472,10,445.33,0,199,2,basic,Region III,0,,0
CUST-103473,42,1547.94,0,23,1,premium,Region XI,0,,0
CUST-103474,46,751.79,4,178,3,standard,NCR,0,,0
CUST-103475,20,1801.11,3,185,2,standard,NCR,0,,0
CUST-103476,58,847.17,1,100,1,standard,Region III,0,,0
CUST-103477,42,655.36,2,98,0,basic,Region III,0,,0
CUST-103478,2,1983.85,1,172,1,standard,Region VII,0,,0
CUST-103479,20,895.71,3,17,3,basic,Region III,0,,0
CUST-103480,58,1207.65,4,156,0,standard,Region XI,0,,0
CUST-103481,11,666.56,0,189,0,basic,Region IV-A,1,found_alternative,0
CUST-103482,57,838.29,3,66,1,basic,Region VII,0,,0
CUST-103483,31,360.68,2,161,1,basic,Region VII,1,poor_support,0
CUST-103484,40,1382.54,4,98,0,basic,Region XI,0,,0
CUST-103485,41,532.24,2,129,0,basic,Region IV-A,0,,0
CUST-103486,31,312.93,2,197,1,basic,Region III,0,,0
CUST-103487,31,1978.5,2,198,4,premium,Region IV-A,0,,0
CUST-103488,34,1296.69,2,80,2,standard,Region IV-A,0,,0
CUST-103489,38,1134.68,4,164,0,basic,Region VII,0,,0
CUST-103490,44,1035.42,1,57,2,standard,Region III,0,,0
CUST-103491,26,2074.81,3,15,0,standard,Region IV-A,0,,0
CUST-103492,26,513.81,2,141,0,basic,Region XI,1,found_alternative,0
CUST-103493,46,990.38,3,144,1,standard,Region VII,0,,0
CUST-103494,45,173.89,1,86,1,basic,Region XI,0,,0
CUST-103495,39,335.65,4,23,2,standard,NCR,0,,0
CUST-103496,28,1151.12,1,7,0,standard,Region VII,0,,0
CUST-103497,34,1057.42,3,154,1,basic,NCR,0,,0
CUST-103498,34,1113.69,5,24,2,standard,Region III,0,,0
CUST-103499,26,1060.67,3,53,1,basic,Region XI,0,,0
CUST-103500,11,1607.99,1,55,1,standard,NCR,0,,0
CUST-103501,32,738.37,4,69,1,basic,Region IV-A,0,,0
CUST-103502,27,889.76,1,30,0,standard,NCR,0,,0
CUST-103503,4,654.77,1,166,0,standard,Region III,0,,0
CUST-103504,57,948.06,6,97,0,basic,NCR,0,,0
CUST-103505,40,1711.88,3,26,1,standard,Region IV-A,0,,0
CUST-103506,7,1183.92,3,143,3,basic,Region VII,0,,0
CUST-103507,13,2510.25,1,188,1,standard,Region VII,1,too_expensive,0
CUST-103508,34,1074.17,2,35,2,standard,Region XI,0,,0
CUST-103509,51,596.48,3,25,2,basic,NCR,0,,0
CUST-103510,29,714.68,1,195,0,basic,Region IV-A,0,,0
CUST-103511,48,1250.28,2,5,2,basic,Region IV-A,0,,0
CUST-103512,8,1306.31,1,116,1,standard,NCR,0,,0
CUST-103513,32,782.06,2,5,0,standard,NCR,0,,0
CUST-103514,49,919.65,7,17,0,basic,Region III,0,,0
CUST-103515,50,492.72,10,161,4,basic,Region XI,0,,0
CUST-103516,15,1661.21,1,34,3,premium,Region IV-A,0,,0
CUST-103517,40,210.4,3,95,1,basic,Region IV-A,0,,0
CUST-103518,3,265.68,0,122,1,basic,Region IV-A,0,,0
CUST-103519,9,565.94,0,101,1,standard,Region XI,0,,0
CUST-103520,54,414.7,10,101,1,basic,Region IV-A,0,,0
CUST-103521,44,1600.96,3,166,1,premium,Region VII,0,,0
CUST-103522,13,1231.54,2,109,1,basic,Region III,0,,0
CUST-103523,59,1019.26,3,102,0,standard,Region XI,0,,0
CUST-103524,59,313.66,2,160,1,basic,NCR,0,,0
CUST-103525,3,1391.59,0,191,1,basic,Region III,1,found_alternative,1
CUST-103526,2,728.48,1,22,1,basic,Region III,0,,0
CUST-103527,15,2161.18,2,0,1,premium,NCR,0,,0
CUST-103528,47,1072.53,4,21,1,standard,Region IV-A,0,,0
CUST-103529,36,240.77,0,32,0,basic,Region XI,0,,0
CUST-103530,31,1061.38,2,10,1,premium,NCR,0,,0
CUST-103531,25,213.18,1,157,0,basic,Region XI,0,,0
CUST-103532,29,123.73,3,95,2,basic,Region XI,0,,0
CUST-103533,38,605.4,5,183,1,basic,Region XI,0,,0
CUST-103534,4,1080.12,0,63,0,standard,NCR,0,,0
CUST-103535,35,1604.7,2,141,0,basic,Region XI,0,,0
CUST-103536,14,1007.63,2,93,3,basic,Region IV-A,0,,0
CUST-103537,47,1875.15,2,59,0,premium,Region IV-A,0,,0
CUST-103538,12,800.45,1,157,1,standard,Region III,0,,0
CUST-103539,5,320.4,1,168,0,basic,Region IV-A,0,,0
CUST-103540,26,1070.74,0,34,0,standard,Region IV-A,0,,0
CUST-103541,26,553.5,5,44,0,basic,Region VII,0,,0
CUST-103542,31,1197.91,2,148,2,basic,Region III,0,,0
CUST-103543,51,569.33,3,87,2,basic,NCR,0,,0
CUST-103544,42,1259.8,1,107,1,standard,Region IV-A,0,,0
CUST-103545,22,2252.87,0,156,1,standard,Region VII,0,,0
CUST-103546,43,1166.92,2,148,4,basic,NCR,1,poor_support,0
CUST-103547,30,1662.57,1,80,2,basic,Region XI,0,,0
CUST-103548,14,248.87,1,126,0,basic,Region XI,0,,0
CUST-103549,2,548.11,0,164,0,standard,Region IV-A,0,,0
CUST-103550,1,1099.9,0,27,0,standard,Region XI,0,,0
CUST-103551,14,1411.34,1,120,0,standard,Region III,0,,0
CUST-103552,49,1592.32,4,88,5,premium,NCR,0,,0
CUST-103553,28,692.49,5,172,2,standard,Region VII,0,,0
CUST-103554,27,1711.79,2,56,2,premium,Region VII,0,,0
CUST-103555,24,1140.83,4,46,1,standard,Region XI,0,,0
CUST-103556,16,566.81,0,151,0,basic,Region III,0,,0
CUST-103557,43,1851.02,7,127,0,standard,NCR,0,,0
CUST-103558,1,1155.84,0,38,0,basic,Region VII,0,,0
CUST-103559,37,1469.27,2,132,1,basic,Region III,0,,0
CUST-103560,56,852.97,6,53,4,basic,NCR,0,,0
CUST-103561,52,1070.16,7,82,0,basic,Region VII,0,,0
CUST-103562,22,1234.07,2,198,1,standard,NCR,0,,0
CUST-103563,51,225.66,5,86,1,basic,Region XI,0,,0
CUST-103564,15,778.32,2,184,1,basic,Region III,0,,0
CUST-103565,15,1548.93,0,183,1,premium,Region VII,0,,0
CUST-103566,21,1576.67,2,131,2,standard,Region IV-A,0,,0
CUST-103567,2,445.43,0,44,2,basic,Region IV-A,0,,0
CUST-103568,16,812.62,4,128,1,basic,Region III,0,,0
CUST-103569,51,1545.97,1,19,1,basic,NCR,0,,0
CUST-103570,45,1265.48,5,138,3,premium,Region VII,0,,0
CUST-103571,20,260.74,2,103,0,basic,Region IV-A,0,,0
CUST-103572,19,1748.56,1,198,0,premium,Region XI,0,,0
CUST-103573,21,854.46,1,176,1,basic,Region XI,1,no_longer_needed,0
CUST-103574,8,459.33,1,28,1,standard,NCR,0,,0
CUST-103575,10,704.05,0,195,1,basic,Region III,1,poor_support,0
CUST-103576,59,794.07,7,124,1,basic,Region IV-A,0,,0
CUST-103577,41,667.76,2,179,1,basic,Region III,0,,0
CUST-103578,40,826.25,4,173,2,basic,Region VII,0,,0
CUST-103579,17,1478.66,3,154,0,premium,Region III,0,,0
CUST-103580,51,1165.4,5,142,1,standard,NCR,0,,0
CUST-103581,11,732.67,2,21,0,basic,Region III,0,,0
CUST-103582,58,1466.4,4,35,1,standard,Region VII,0,,0
CUST-103583,30,1190.62,0,124,1,basic,Region IV-A,0,,0
CUST-103584,20,1128.38,3,199,2,premium,Region III,0,,0
CUST-103585,45,1750.77,3,130,1,basic,Region VII,0,,0
CUST-103586,25,499.33,0,134,2,basic,NCR,0,,0
CUST-103587,16,913.77,4,98,0,basic,Region IV-A,0,,0
CUST-103588,41,956.93,1,95,5,basic,NCR,0,,0
CUST-103589,43,949.63,4,168,1,premium,Region VII,1,unknown,0
CUST-103590,36,293.83,5,119,1,basic,Region XI,0,,0
CUST-103591,28,559.38,0,196,1,basic,Region IV-A,1,poor_support,0
CUST-103592,20,1370.7,1,195,1,standard,Region XI,1,unknown,0
CUST-103593,24,107.03,2,194,2,basic,Region XI,1,found_alternative,0
CUST-103594,52,624.44,3,54,0,basic,Region VII,0,,0
CUST-103595,22,582.66,1,4,3,standard,NCR,0,,0
CUST-103596,58,1297.38,3,168,3,basic,NCR,0,,0
CUST-103597,9,861.84,0,7,5,standard,NCR,0,,0
CUST-103598,10,1216.88,0,131,1,standard,Region III,0,,0
CUST-103599,20,743.88,1,10,2,basic,Region IV-A,0,,0
CUST-103600,1,1202.45,0,190,0,basic,Region III,1,no_longer_needed,0
CUST-103601,52,591.94,10,62,2,basic,Region XI,0,,0
CUST-103602,21,756.3,2,192,0,standard,Region VII,0,,0
CUST-103603,7,579.21,2,149,2,standard,Region VII,1,poor_support,0
CUST-103604,37,1137.94,3,11,0,standard,Region VII,0,,0
CUST-103605,57,1123.83,6,114,2,basic,Region VII,0,,0
CUST-103606,59,639.3,6,5,3,standard,Region XI,0,,0
